id,address,categories,city,country,keys,latitude,longitude,name,postalCode,province
AV1Tp2wRFcQ3k02bFTOW,6250 E Pacific Coast Hwy,"Delis And Delicatessens,Restaurant,Deli & Sandwich,wich Place,Fast Food,Soups,Restaurants,Sandwich Shops",Long Beach,US,us/ca/longbeach/6250epacificcoasthwy/-891525969,33.7635,-118.1154,Subway,90803,CA
AVwdUXlxByjofQCxn2CU,741 E Monte Vista Ave,"Delis And Delicatessens,Carry-out food,Delicatessens,wich Place,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",Vacaville,US,us/ca/vacaville/741emontevistaave/-891525969,38.3591,-121.9835,Subway,95688,CA
AVwdL1wLIN2L1WUftGgZ,1968 Pacific Coast Hwy,"Carry-out food,American restaurants,Fast Food,Take Out Restaurants,Fast Food Restaurants,Restaurants,Coffee house and espresso bar restaurants,Restaurant,Coffee Shops,Coffee and Tea,Diners,Coffee and tea-retail,Coffee & Espresso Restaurants,Coffee & Tea",Lomita,US,us/ca/lomita/1968pacificcoasthwy/1218611411,33.789494,-118.31393,Mr GS Coffee Shop,90717,CA
AWkq6qZjRxPSIh2RCb5r,1015 Gravenstein Avenue,"Mexican Restaurants,Caterers,Bar and Grills,Take Out Restaurants,Fast Food Restaurants,Latin American Restaurants,Family Style Restaurants,Restaurants",Sebastopol,US,us/ca/sebastopol/1015gravensteinavenue/-1964235067,38.39004,-122.81533,El Coronel,95472,CA
AWkq6C6Ea4HuVbedknCv,1180 Fremont Boulevard,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Seaside,US,us/ca/seaside/1180fremontboulevard/-791445730,36.60231,-121.84826,Wendy's,93955,CA
AWkq7sb7RxPSIh2RChHF,202 Lincoln Street,"American Restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Santa Cruz,US,us/ca/santacruz/202lincolnstreet/-714083074,36.97266,-122.02723,Jack's Hamburgers,95060,CA
AWkq8pxhRxPSIh2RClr_,1304 Main Street,"Mexican Restaurants,Caterers,Take Out Restaurants,Fast Food Restaurants,Spanish Restaurants,Vegetarian Restaurants,Restaurants",Saint Helena,US,us/ca/sainthelena/1304mainstreet/-1928800466,38.50456,-122.46879,Armadillo's,94574,CA
AWkq8iAeRxPSIh2RClCf,1700 Main Street,"American Restaurants,Mexican Restaurants,Steak Houses,Bar and Grills,Take Out Restaurants,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Barbecue Restaurants,Hamburgers and Hot Dogs,Restaurants",Susanville,US,us/ca/susanville/1700mainstreet/-91397963,40.4151,-120.64879,El Tepeyac Grille,96130,CA
AWkq8o3ja4HuVbedky3A,1326 Fair Oaks Avenue,"Mexican Restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",South Pasadena,US,us/ca/southpasadena/1326fairoaksavenue/755873921,34.11015,-118.14995,Hi Life Burgers,91030,CA
AWkq7UEn3-Khe5l_3Lvi,2730 41st Avenue,"Mexican Restaurants,Fast Food Restaurants,Restaurants",Soquel,US,us/ca/soquel/273041stavenue/-864103396,36.98604,-121.96452,Taco Bell,95073,CA
AWkq7I5v3-Khe5l_3Kz2,220 University Avenue,"Pizza,Caterers,Fast Food Restaurants,Take Out Restaurants,Restaurants,Italian Restaurants",Palo Alto,US,us/ca/paloalto/220universityavenue/86433913,37.44485,-122.16227,New York Pizza,94301,CA
AWkq82k5a4HuVbedk0OX,470 Moraga Road,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Moraga,US,us/ca/moraga/470moragaroad/-2061630068,37.85868,-122.12491,Burger King,94556,CA
AWkq8Le4RxPSIh2RCjY6,1 W Los Angeles Avenue,"Pizza,American Restaurants,Caterers,Delicatessens,Mediterranean Restaurants,Breakfast Brunch and Lunch Restaurants,,Fast Food Restaurants,Restaurants",Moorpark,US,us/ca/moorpark/1wlosangelesavenue/-614388101,34.27989,-118.88242,Grinder Deli Restaurant and Catering,93021,CA
AWkq608x3-Khe5l_3JMM,5901 Atlantic Boulevard,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Maywood,US,us/ca/maywood/5901atlanticboulevard/-1161002137,33.98687,-118.18599,McDonald's,90270,CA
AWkq7OTM3-Khe5l_3LPC,1811 G Street,"Caterers,Delicatessens,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Take Out Restaurants,Health Food Restaurants,Family Style Restaurants,Restaurants,Pizza,American Restaurants,Steak Houses,Hot Dog Stands and Restaurants,Bakeries,Barbecue Restaurants,Vegetarian Restaurants,Sandwich Shops",Arcata,US,us/ca/arcata/1811gstreet/-1802445286,40.87622,-124.08335,Philly Cheese Steak Shoppe,95521,CA
AWkq7dHrRxPSIh2RCf8F,301 3rd Street,"Wedding Reception Locations and Services,Mexican Restaurants,Caterers,Take Out Restaurants,Fast Food Restaurants,Latin American Restaurants,Family Style Restaurants,Restaurants",Marysville,US,us/ca/marysville/3013rdstreet/-1592803600,39.13838,-121.58742,Cisco's Taqueria,95901,CA
AWkq8dkL3-Khe5l_3RMl,1119 S Main Street,"Mexican Restaurants,Caterers,Taverns,Bar and Grills,Latin American Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Manteca,US,us/ca/manteca/1119smainstreet/124101621,37.78694,-121.21697,El Jardin,95337,CA
AWkq8Q1BRxPSIh2RCjyb,700 N Main Street,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Manteca,US,us/ca/manteca/700nmainstreet/-2061630068,37.8079,-121.21634,Burger King,95336,CA
AWkq8DAl3-Khe5l_3PWD,3442 Atchison Street,"Ice Cream and Frozen Desserts,American Restaurants,Mexican Restaurants,Fast Food Restaurants,Latin American Restaurants,Take Out Restaurants,Dessert Restaurants,Barbecue Restaurants,Hamburgers and Hot Dogs,Restaurants,Sandwich Shops",Riverbank,US,us/ca/riverbank/3442atchisonstreet/-1248297126,37.73766,-120.93274,Sno-White Drive In,95367,CA
AWkq62m3a4HuVbedkqIc,1483 W Colony Road,"American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Ripon,US,us/ca/ripon/1483wcolonyroad/1780593795,37.75449,-121.1408,Sonic Drive-In,95366,CA
AWkq70iZa4HuVbedkvEz,919 S Pacific Coast HWay,"Mexican Restaurants,Take Out Restaurants,Fast Food Restaurants,Latin American Restaurants,Spanish Restaurants,Restaurants",Redondo Beach,US,us/ca/redondobeach/919spacificcoasthway/1616848434,33.82705,-118.38576,El Burrito Jr,90277,CA
AWkq6bpMRxPSIh2RCbAx,200 E Louise Avenue,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Lathrop,US,us/ca/lathrop/200elouiseavenue/554191587,37.81141,-121.29214,Carl's Jr.,95330,CA
AWkq7ZTRRxPSIh2RCfoI,4910 Lakewood Boulevard,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Lakewood,US,us/ca/lakewood/4910lakewoodboulevard/-1161002137,33.84758,-118.14201,McDonald's,90712,CA
AWkq6mPNa4HuVbedkpBw,5544 Watt Avenue,"Mexican Restaurants,Mexican and Latin American Grocery Stores,Take Out Restaurants,Latin American Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants",North Highlands,US,us/ca/northhighlands/5544wattavenue/977457582,38.66826,-121.38253,Adalberto's Mexican Food,95660,CA
AWkq60Lb3-Khe5l_3JHw,327 W Merced Street,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Fowler,US,us/ca/fowler/327wmercedstreet/-1161002137,36.62635,-119.68291,McDonald's,93625,CA
AWkq7yVy3-Khe5l_3OIE,2011 Chess Drive,"Asian Restaurants,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",San Mateo,US,us/ca/sanmateo/2011chessdrive/-1191797674,37.5627,-122.28073,Panda Express,94404,CA
AWkq6qhwa4HuVbedkpQj,190 W Sierra Madre Avenue,"Mexican Restaurants,Caterers,Latin American Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Azusa,US,us/ca/azusa/190wsierramadreavenue/2068306577,34.14662,-117.90876,Pepe's Tacos,91702,CA
AWkq6-lZa4HuVbedkqwY,210 Washington Street,"Caterers,Taverns,Take Out Restaurants,Fast Food Restaurants,Restaurants,Pizza,American Restaurants,Steak Houses,Seafood Restaurants,Soul Food Restaurants,Night Clubs,Bar and Grills,Barbecue Restaurants,Hamburgers and Hot Dogs,Bars,Sandwich Shops",Auburn,US,us/ca/auburn/210washingtonstreet/2000192680,38.89581,-121.07883,Bootleggers Old Town Tavern Grill,95603,CA
AWkq6sUFRxPSIh2RCcAK,1511 Bell Drive,"Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Atwater,US,us/ca/atwater/1511belldrive/-1963496636,37.34277,-120.61451,Togo's Eatery,95301,CA
AWkq7Woqa4HuVbedkswp,311 E Live Oak Avenue,"Pizza,Caterers,Breakfast Brunch and Lunch Restaurants,,Fast Food Restaurants,Family Style Restaurants,Restaurants,Italian Restaurants",Arcadia,US,us/ca/arcadia/311eliveoakavenue/7924113,34.1088,-118.02254,Carmine's Italian Restaurant,91006,CA
AWkq7zTva4HuVbedku93,400 S Baldwin Avenue,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Arcadia,US,us/ca/arcadia/400sbaldwinavenue/-1161002137,34.1371,-118.0517,McDonald's,91007,CA
AWkq6J5B3-Khe5l_3Gj-,468 S Anaheim Hills Road,"Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Anaheim,US,us/ca/anaheim/468sanaheimhillsroad/-891525969,33.84491,-117.77713,Subway,92807,CA
AV1XXPrL-gnIPe8DWyWx,4141 Elverta Rd Ste 104,"Asian Restaurants,Restaurant,Carry-out food,Caterers,Chinese Restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Antelope,US,us/ca/antelope/4141elvertardste104/-1191797674,38.71392,-121.3671,Panda Express,95843,CA
AV5Z_bPiIxWefVJwoyVG,2015 Birch Rd Ste 2001,"Carry-out food,Caterers,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Chula Vista,US,us/ca/chulavista/2015birchrdste2001/-1123076480,32.62363,-116.96683,Jersey Mike's Subs,91915,CA
AWkq7oV5a4HuVbedkuGA,4140 N 1st Street,"Caterers,Mediterranean Restaurants,Fast Food Restaurants,Restaurants,Middle Eastern Restaurants",San Jose,US,us/ca/sanjose/4140n1ststreet/3522574,37.41691,-121.95364,Sajj,95134,CA
AWdurdWpIxWefVJw-MLi,511 Vandegrift Blvd Ste A,"Carry-out food,Barbecued poultry,American restaurants,Take Out Restaurants,Fast Food Restaurants,Barbecue,Chicken Restaurants,Spare rib restaurants,Restaurants",Oceanside,US,us/ca/oceanside/511vandegriftblvdstea/-624847056,33.25491,-117.29945,Popeyes Louisiana Kitchen,92057,CA
AV1gziTCRxPSIh2RaYqE,4990 Telephone Rd Ste 101,"Asian Restaurants,Restaurant,Caterers,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Ventura,US,us/ca/ventura/4990telephonerdste101/-964070452,34.2627,-119.22532,Pick Up Stix,93003,CA
AWkq6NJ73-Khe5l_3GwW,1955 Glenoaks Boulevard,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",San Fernando,US,us/ca/sanfernando/1955glenoaksboulevard/-1161002137,34.29743,-118.4367,McDonald's,91340,CA
AWkq7WAk3-Khe5l_3L6K,151 Crocker Drive,"Delicatessens,Fast Food Restaurants,Health Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",Vacaville,US,us/ca/vacaville/151crockerdrive/-26676258,38.39646,-121.9518,BLIMPIE,95688,CA
AWkq8RYYRxPSIh2RCj0w,2271 W Grant Line Rd Ste 111,"Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants",Tracy,US,us/ca/tracy/2271wgrantlinerdste111/-624847056,37.75431,-121.45761,Popeyes Louisiana Kitchen,95377,CA
AVzA1nPT-gnIPe8DScxs,5240 Dublin Blvd Ste S2j,"Mexican Restaurant,Mexican Restaurants,Taco Place,Take Out Restaurants,Fast Food Restaurants,Burrito Place,Restaurants",Dublin,US,us/ca/dublin/5240dublinblvdstes2j/1143321601,37.70614,-121.89217,Chipotle Mexican Grill,94568,CA
AWkq9Q4t3-Khe5l_3WBC,7020 Amador Plaza Road,"Mexican Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Dublin,US,us/ca/dublin/7020amadorplazaroad/1143321601,37.70645,-121.92903,Chipotle Mexican Grill,94568,CA
AWkq8w8IRxPSIh2RCmY7,2760 Mowry Avenue,"Mexican Restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",Fremont,US,us/ca/fremont/2760mowryavenue/1143321601,37.55491,-121.98301,Chipotle Mexican Grill,94538,CA
AWkq7xBZIxWefVJwIKJz,2207 Claribel Rd Ste A,"Mexican Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Riverbank,US,us/ca/riverbank/2207claribelrdstea/1143321601,37.71108,-120.95813,Chipotle Mexican Grill,95367,CA
AWkq9dlv3-Khe5l_3XS7,4720 Crenshaw Boulevard,"Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants",Los Angeles,US,us/ca/losangeles/4720crenshawboulevard/-1696991095,34.00026,-118.33022,Church's Chicken,90043,CA
AWkq6PLca4HuVbedknox,4700 W Pico Boulevard,"Asian Restaurants,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Los Angeles,US,us/ca/losangeles/4700wpicoboulevard/-1191797674,34.04812,-118.33745,Panda Express,90019,CA
AWCabk_iRxPSIh2Rpy7i,375 Saratoga Ave Ste M,"Asian Restaurants,Restaurant,Japanese Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",San Jose,US,us/ca/sanjose/375saratogaavestem/-1687487991,37.32149,-121.97209,Ramen Halu,95129,CA
AV2LBaaIa4HuVbed94pS,1605 Douglas Blvd Ste A,"Hot Dog Joint,American Restaurants,Caterers,Delicatessens,Hot Dog Stands and Restaurants,American Restaurant,Restaurants-breakfast and diners,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Roseville,US,us/ca/roseville/1605douglasblvdstea/-118325662,38.74528,-121.26551,Parker's Hot Dogs of Santa Cruz,95661,CA
AWkq8JAERxPSIh2RCjNZ,1012 W Lodi Avenue,"American Restaurants,Delicatessens,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,French Restaurants,Health Food Restaurants,Vegetarian Restaurants,Restaurants,Italian Restaurants,Sandwich Shops",Lodi,US,us/ca/lodi/1012wlodiavenue/1094705882,38.12976,-121.28561,Bon Appetit,95240,CA
AV1ZVcOT-gnIPe8DW8Mv,970 Sunrise Ave Ste 170,"Asian Restaurants,Restaurant,Carry-out food,Chinese Restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Roseville,US,us/ca/roseville/970sunriseaveste170/-1191797674,38.73039,-121.27321,Panda Express,95661,CA
AWh_ns5FRxPSIh2R9ow1,943 Pleasant Grove Boulevard,"Mexican Restaurants,Caterers,Latin American Restaurants,Fast Food Restaurants,Restaurants",Roseville,US,us/ca/roseville/943pleasantgroveboulevard/174975236,38.78152,-121.28686,Chando's Tacos,95678,CA
AWkq9Pfba4HuVbedk2mF,3051 Rancho Vista Boulevard,"Mexican Restaurants,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants",Palmdale,US,us/ca/palmdale/3051ranchovistaboulevard/-981164808,34.6023,-118.1853,El Pollo Loco,93551,CA
AWkq8hIDIxWefVJwINpL,1407 Howe Avenue,"Coffee Shops,American Restaurants,Ice Cream and Frozen Desserts,Hot Dog Stands and Restaurants,Take Out Restaurants,Fast Food Restaurants,Health Food Restaurants,Hamburgers and Hot Dogs,Restaurants,Sandwich Shops",Sacramento,US,us/ca/sacramento/1407howeavenue/-1492932557,38.59084,-121.41586,Giant Orange,95825,CA
AWkq60WRa4HuVbedkp7j,9689 Folsom Boulevard,"Caterers,Greek Restaurants,Mediterranean Restaurants,Take Out Restaurants,Fast Food Restaurants,Health Food Restaurants,Vegetarian Restaurants,Restaurants,Middle Eastern Restaurants,Sandwich Shops",Sacramento,US,us/ca/sacramento/9689folsomboulevard/106677003,38.57244,-121.33684,Pita Q,95827,CA
AWkq9ZIF3-Khe5l_3W13,1099 Vine Street,"Delicatessens,Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",Sacramento,US,us/ca/sacramento/1099vinestreet/-1265205452,38.59804,-121.48415,D'Angelo Grilled Sandwiches,95811,CA
AWE9IPBy3-Khe5l_gYcg,1689 Arden Way Ste 2026,"American Restaurants,Steak Houses,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Take Out Restaurants,Barbecue Restaurants,Restaurants,Sandwich Shops",Sacramento,US,us/ca/sacramento/1689ardenwayste2026/1136877558,38.60193,-121.42755,Charleys Philly Steaks,95815,CA
AWkq8CWvRxPSIh2RCiwY,1930 H Street,"American Restaurants,Steak Houses,Take Out Restaurants,Breakfast Brunch and Lunch Restaurants,,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Sacramento,US,us/ca/sacramento/1930hstreet/964130247,38.57863,-121.47935,Nationwide Freezer Meats,95811,CA
AWkq9RZIIxWefVJwISNn,122 E 17th Street,"Pizza,American Restaurants,Caterers,Fast Food Restaurants,Restaurants,Italian Restaurants",Santa Ana,US,us/ca/santaana/122e17thstreet/-1881813375,33.75973,-117.86674,Brizio Pizza,92706,CA
AWkq5eLTa4HuVbedklbL,6675 Front Street,"Caterers,Steak Houses,Mediterranean Restaurants,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,Restaurants,Italian Restaurants",Forestville,US,us/ca/forestville/6675frontstreet/549067319,38.47369,-122.89279,Canneti Roadhouse Etaliano,95436,CA
AV1TrNakFcQ3k02bFe0i,695 Lewis Road,"Restaurant,Caterers,Fast Food,Take Out Restaurants,Fast Food Restaurants,Restaurants",Santa Rosa,US,us/ca/santarosa/695lewisroad/-1400624719,38.462074,-122.71465,Canevari's Delicatessen Catering,95404,CA
AWkq6If53-Khe5l_3Ge1,90 Mark West Springs Road,"American Restaurants,Night Clubs,Taverns,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Brew Pubs,Restaurants,Bars",Santa Rosa,US,us/ca/santarosa/90markwestspringsroad/554208049,38.49664,-122.74831,Carmen's,95403,CA
AWkq9Yq6a4HuVbedk3fs,112 4th Street,"American Restaurants,Take Out Restaurants,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Health Food Restaurants,Hamburgers and Hot Dogs,Vegetarian Restaurants,Restaurants,Sandwich Shops",Santa Rosa,US,us/ca/santarosa/1124thstreet/79639102,38.43742,-122.72004,Don Taylor's Omelette Express,95401,CA
AWkq9Cmga4HuVbedk1fy,1324 E Hatch Road,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Modesto,US,us/ca/modesto/1324ehatchroad/-1161002137,37.60892,-120.97382,McDonald's,95351,CA
AWkq9MTx3-Khe5l_3Vi_,1033 Mchenry Avenue,"American Restaurants,Mexican Restaurants,Caterers,Latin American Restaurants,Take Out Restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Modesto,US,us/ca/modesto/1033mchenryavenue/140754790,37.65864,-120.99431,Garcia Jo Jo's,95350,CA
AWkq6jmma4HuVbedko2H,3948 Mission Inn Avenue,"Mexican Restaurants,Take Out Restaurants,Latin American Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants",Riverside,US,us/ca/riverside/3948missioninnavenue/2001993141,33.98423,-117.37684,Tios Tacos Restaurants,92501,CA
AVwdFhRWIN2L1WUfsEGE,505 Serramonte Blvd,"Carry-out food,Restaurant,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurant Serramonte,Restaurants",Daly City,US,us/ca/dalycity/505serramonteblvd/-1161002137,37.668905,-122.469987,McDonalds,94015,CA
AWkq9QsSa4HuVbedk2t3,2824 Jones Street,"Seafood Restaurants,Fast Food Restaurants,Restaurants",San Francisco,US,us/ca/sanfrancisco/2824jonesstreet/809780852,37.80728,-122.41722,Codmother Fish Chips,94133,CA
AWkq7nXn3-Khe5l_3NPh,318 Inland Center Drive,"Pizza,Fast Food Restaurants,Family Style Restaurants,Restaurants,Italian Restaurants",San Bernardino,US,us/ca/sanbernardino/318inlandcenterdrive/-909106947,34.09203,-117.29442,Sbarro,92408,CA
AWkq7UrQ3-Khe5l_3LzS,3255 W Hammer Ln,"Asian Restaurants,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Stockton,US,us/ca/stockton/3255whammerln/-225020230,38.02158,-121.35793,Chow To Go Chinese Restaurant,95209,CA
AWkq5oGna4HuVbedkl3P,2648 E Fremont St,"American Restaurants,Caterers,Mexican Restaurants,Soul Food Restaurants,Fast Food Restaurants,Take Out Restaurants,Latin American Restaurants,Breakfast Brunch and Lunch Restaurants,,Barbecue Restaurants,Hamburgers and Hot Dogs,Restaurants",Stockton,US,us/ca/stockton/2648efremontst/2995410,37.96599,-121.25482,Country Boys Drive In,95205,CA
AVzRULJRFcQ3k02bBtGu,1801 E Gibson Rd Ste B,"American Restaurants,Caterers,Delicatessens,wich Place,Fast Food Restaurants,Health Food Restaurants,Take Out Restaurants,Barbecue Restaurants,Restaurants,Sandwich Shops",Woodland,US,us/ca/woodland/1801egibsonrdsteb/769701317,38.66317,-121.74091,Mr Pickles Sandwich Shop,95776,CA
AWkq8b7CIxWefVJwINPz,1580 E Main Street,"American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Woodland,US,us/ca/woodland/1580emainstreet/1780593795,38.67674,-121.74786,Sonic Drive-In,95776,CA
AWkq6ICqRxPSIh2RCZ5C,408 Bell Avenue,"Coffee Shops,American Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Yuba City,US,us/ca/yubacity/408bellavenue/-546734481,39.12132,-121.61467,Cook N' Pot,95991,CA
AWh_qal-3-Khe5l_yjJH,614 N Central Avenue,"Asian Restaurants,Thai Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Tracy,US,us/ca/tracy/614ncentralavenue/990681401,37.73514,-121.42545,Thai Cafe,95376,CA
AWFu4dMn3-Khe5l_g0sl,3340 Grand Avenue,"Restaurant,Mexican Restaurants,Caterers,Latin American Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Oakland,US,us/ca/oakland/3340grandavenue/-2008519635,37.81347,-122.24657,Connie's Cantina,94610,CA
AWh_ouewIxWefVJwDPkY,1111 Loughborough Drive,"Pizza,Take Out Restaurants,Fast Food Restaurants,Restaurants",Merced,US,us/ca/merced/1111loughboroughdrive/-66712705,37.32372,-120.48748,Pizza Hut,95348,CA
AV1c9Q3qRxPSIh2RZCSR,1700 Main St,"Mexican Restaurant,Restaurant,American Restaurants,Mexican Restaurants,Steak Houses,Bar and Grills,Take Out Restaurants,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Barbecue Restaurants,Hamburgers and Hot Dogs,Restaurants",Susanville,US,us/ca/susanville/1700mainst/-91397963,40.4151,-120.6488,El Tepeyac Grille,96130,CA
AVzA2bQrFcQ3k02bBYIq,406 E Washington St,"Restaurant,Carry-out food,Mexican,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Fast Food,Restaurants",Petaluma,US,us/ca/petaluma/406ewashingtonst/-864103396,38.238117,-122.635976,Taco Bell,94952,CA
AVwdfhjp_7pvs4fz6bAy,835 Northcrest Dr,"Carry-out food,Take Out,Pizza Restaurants,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza Delivery,Pizza,Restaurant,Catering",Crescent City,US,us/ca/crescentcity/835northcrestdr/-66712705,41.7642,-124.197,Pizza Hut,95531,CA
AVwcraHTByjofQCxg-ji,1488 S Main St,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Willits,US,us/ca/willits/1488smainst/-1161002137,39.3946,-123.3495,McDonald's,95490,CA
AV0Hh-GPFcQ3k02bDm6s,2535 Iron Point Rd 161,"Carry-out food,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Barbecue,Spare rib restaurants,Catering,Chicken restaurants,Restaurants",Folsom,US,us/ca/folsom/2535ironpointrd161/106088,38.6469,-121.1179,KFC,95630,CA
AV1TqGI8FcQ3k02bFVWB,12781 Van Nuys Blvd,"Restaurant,Carry-out food,Hot dog restaurants,American,Fast Food Restaurant,Burgers,American restaurants,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants",Pacoima,US,us/ca/pacoima/12781vannuysblvd/-2061630068,34.273968,-118.411256,Burger King,91331,CA
AVwdpfDdkufWRAb578_w,130 G St,"Carry-out food,Restaurant,Sandwich shops,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants",Davis,US,us/ca/davis/130gst/-891525969,38.543435,-121.738545,SUBWAY,95616,CA
AVwczSlfByjofQCxiVi8,6031 Greenback Ln,"Mexican Restaurant,Carry-out food,Restaurant,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Restaurants",Citrus Heights,US,us/ca/citrusheights/6031greenbackln/-864103396,38.680517,-121.321749,Taco Bell,95621,CA
AVwdEggj_7pvs4fz189q,728 Otay Lakes Rd,"Pizza,Carry-out food,Restaurant,Fast Food,Pizza Place East Chula Vista,Pizza Place,Internet and online advertising,Restaurants",Chula Vista,US,us/ca/chulavista/728otaylakesrd/1770159848,32.64628,-117.00201,Little Caesars Pizza,91910,CA
AVwd4zrBIN2L1WUf0FgY,2817 S El Camino Real,"Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast Food Restaurant and Burger Joint,Fast food restaurants,Restaurants",San Mateo,US,us/ca/sanmateo/2817selcaminoreal/-2061630068,37.541821,-122.301985,Burger King,94403,CA
AVwdKm1CIN2L1WUfs4q9,950 N Gateway Dr,"Burger Joint,Restaurant,Breakfast,Fast Food,Chicken,Hamburgers,Restaurants",Madera,US,us/ca/madera/950ngatewaydr/-230519289,36.974,-120.0743,Jack in the Box,93637,CA
AVwdbZs2ByjofQCxpA6U,135 4th St,"Pizza,Restaurant,Hot dog restaurants,American,American Restaurant,American restaurants,Hamburger restaurants,Fast Food,Pizza Place,Cocktail Bar,Restaurants",Santa Rosa,US,us/ca/santarosa/1354thst/1477816803,38.438133,-122.71971,Jackson's Bar & Oven,95401,CA
AVwciMeNByjofQCxfTnB,4120 El Camino Ave,"Delis And Delicatessens,Restaurant,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Sacramento,US,us/ca/sacramento/4120elcaminoave/-891525969,38.61002,-121.367996,Subway,95821,CA
